x,y,WBD
-124.4583333,42.79166693,PAC_NW
-124.4583333,42.87500026,PAC_NW
-124.375,42.45833361,PAC_NW
-124.375,42.95833359,PAC_NW
-124.375,43.04166692,PAC_NW
-124.375,43.12500025,PAC_NW
-124.375,43.20833358,PAC_NW
-124.375,47.95833339,PAC_NW
-124.2916666,40.54166702,CA_REG
-124.2916666,43.12500025,PAC_NW
-124.2916666,43.20833358,PAC_NW
-124.2083333,40.54166702,CA_REG
-124.2083333,40.62500035,CA_REG
-124.2083333,42.04166696,PAC_NW
-124.2083333,42.12500029,PAC_NW
-124.2083333,43.12500025,PAC_NW
-124.2083333,43.29166691,PAC_NW
-124.2083333,43.45833357,PAC_NW
-124.125,40.54166702,CA_REG
-124.125,40.87500034,CA_REG
-124.125,42.12500029,PAC_NW
-124.125,42.20833362,PAC_NW
-124.125,42.95833359,PAC_NW
-124.125,43.04166692,PAC_NW
-124.125,43.12500025,PAC_NW
-124.125,43.20833358,PAC_NW
-124.125,43.29166691,PAC_NW
-124.125,43.37500024,PAC_NW
-124.125,43.45833357,PAC_NW
-124.0416667,40.54166702,CA_REG
-124.0416667,43.12500025,PAC_NW
-124.0416667,43.20833358,PAC_NW
-124.0416667,43.37500024,PAC_NW
-123.9583333,40.37500036,CA_REG
-123.9583333,40.45833369,CA_REG
-123.9583333,43.79166689,PAC_NW
-123.9583333,44.70833352,PAC_NW
-123.9583333,44.79166685,PAC_NW
-123.9583333,44.87500018,PAC_NW
-123.9583333,47.20833342,PAC_NW
-123.875,40.37500036,CA_REG
-123.875,43.12500025,PAC_NW
-123.875,43.5416669,PAC_NW
-123.875,44.12500021,PAC_NW
-123.875,44.70833352,PAC_NW
-123.875,44.79166685,PAC_NW
-123.875,45.12500017,PAC_NW
-123.875,45.2083335,PAC_NW
-123.875,45.29166683,PAC_NW
-123.875,45.45833349,PAC_NW
-123.875,45.70833348,PAC_NW
-123.875,45.79166681,PAC_NW
-123.875,46.12500013,PAC_NW
-123.7916667,42.37500028,PAC_NW
-123.7916667,43.5416669,PAC_NW
-123.7916667,44.70833352,PAC_NW
-123.7916667,44.79166685,PAC_NW
-123.7916667,45.37500016,PAC_NW
-123.7916667,45.45833349,PAC_NW
-123.7916667,45.54166682,PAC_NW
-123.7916667,45.70833348,PAC_NW
-123.7916667,45.79166681,PAC_NW
-123.7916667,47.12500009,PAC_NW
-123.7083333,42.20833362,PAC_NW
-123.7083333,42.29166695,PAC_NW
-123.7083333,43.62500023,PAC_NW
-123.7083333,43.70833356,PAC_NW
-123.7083333,44.3750002,PAC_NW
-123.7083333,44.62500019,PAC_NW
-123.7083333,44.87500018,PAC_NW
-123.7083333,45.12500017,PAC_NW
-123.7083333,45.45833349,PAC_NW
-123.7083333,46.12500013,PAC_NW
-123.7083333,46.70833344,PAC_NW
-123.7083333,46.8750001,PAC_NW
-123.7083333,47.04166676,PAC_NW
-123.7083333,47.12500009,PAC_NW
-123.625,40.95833367,CA_REG
-123.625,42.12500029,PAC_NW
-123.625,42.20833362,PAC_NW
-123.625,42.29166695,PAC_NW
-123.625,43.37500024,PAC_NW
-123.625,43.62500023,PAC_NW
-123.625,44.3750002,PAC_NW
-123.625,44.62500019,PAC_NW
-123.625,44.79166685,PAC_NW
-123.625,45.04166684,PAC_NW
-123.625,45.12500017,PAC_NW
-123.625,45.87500014,PAC_NW
-123.625,46.12500013,PAC_NW
-123.625,46.37500012,PAC_NW
-123.625,46.95833343,PAC_NW
-123.625,47.04166676,PAC_NW
-123.625,47.12500009,PAC_NW
-123.5416667,39.12500041,CA_REG
-123.5416667,42.12500029,PAC_NW
-123.5416667,42.45833361,PAC_NW
-123.5416667,43.12500025,PAC_NW
-123.5416667,43.20833358,PAC_NW
-123.5416667,43.5416669,PAC_NW
-123.5416667,43.62500023,PAC_NW
-123.5416667,44.20833354,PAC_NW
-123.5416667,44.3750002,PAC_NW
-123.5416667,44.54166686,PAC_NW
-123.5416667,44.62500019,PAC_NW
-123.5416667,44.70833352,PAC_NW
-123.5416667,45.04166684,PAC_NW
-123.5416667,45.12500017,PAC_NW
-123.5416667,45.87500014,PAC_NW
-123.5416667,45.95833347,PAC_NW
-123.5416667,46.12500013,PAC_NW
-123.5416667,46.37500012,PAC_NW
-123.5416667,46.95833343,PAC_NW
-123.5416667,47.04166676,PAC_NW
-123.5416667,47.12500009,PAC_NW
-123.4583333,39.04166708,CA_REG
-123.4583333,39.12500041,CA_REG
-123.4583333,39.62500039,CA_REG
-123.4583333,39.70833372,CA_REG
-123.4583333,42.37500028,PAC_NW
-123.4583333,42.45833361,PAC_NW
-123.4583333,42.7083336,PAC_NW
-123.4583333,42.87500026,PAC_NW
-123.4583333,42.95833359,PAC_NW
-123.4583333,43.12500025,PAC_NW
-123.4583333,43.20833358,PAC_NW
-123.4583333,43.29166691,PAC_NW
-123.4583333,43.37500024,PAC_NW
-123.4583333,44.04166688,PAC_NW
-123.4583333,44.12500021,PAC_NW
-123.4583333,44.20833354,PAC_NW
-123.4583333,44.45833353,PAC_NW
-123.4583333,44.54166686,PAC_NW
-123.4583333,44.62500019,PAC_NW
-123.4583333,44.70833352,PAC_NW
-123.4583333,44.79166685,PAC_NW
-123.4583333,44.87500018,PAC_NW
-123.4583333,44.95833351,PAC_NW
-123.4583333,45.04166684,PAC_NW
-123.4583333,45.12500017,PAC_NW
-123.4583333,45.95833347,PAC_NW
-123.4583333,46.12500013,PAC_NW
-123.4583333,46.29166679,PAC_NW
-123.4583333,46.95833343,PAC_NW
-123.4583333,47.04166676,PAC_NW
-123.4583333,47.12500009,PAC_NW
-123.4583333,47.20833342,PAC_NW
-123.375,38.95833375,CA_REG
-123.375,39.04166708,CA_REG
-123.375,41.79166697,CA_REG
-123.375,41.8750003,CA_REG
-123.375,42.37500028,PAC_NW
-123.375,42.45833361,PAC_NW
-123.375,42.54166694,PAC_NW
-123.375,42.87500026,PAC_NW
-123.375,42.95833359,PAC_NW
-123.375,43.04166692,PAC_NW
-123.375,43.12500025,PAC_NW
-123.375,43.20833358,PAC_NW
-123.375,43.29166691,PAC_NW
-123.375,43.37500024,PAC_NW
-123.375,43.62500023,PAC_NW
-123.375,43.95833355,PAC_NW
-123.375,44.04166688,PAC_NW
-123.375,44.12500021,PAC_NW
-123.375,44.20833354,PAC_NW
-123.375,44.29166687,PAC_NW
-123.375,44.3750002,PAC_NW
-123.375,44.45833353,PAC_NW
-123.375,44.54166686,PAC_NW
-123.375,44.62500019,PAC_NW
-123.375,44.70833352,PAC_NW
-123.375,44.79166685,PAC_NW
-123.375,44.87500018,PAC_NW
-123.375,44.95833351,PAC_NW
-123.375,45.04166684,PAC_NW
-123.375,45.12500017,PAC_NW
-123.375,45.2083335,PAC_NW
-123.375,46.12500013,PAC_NW
-123.375,46.29166679,PAC_NW
-123.375,46.54166678,PAC_NW
-123.375,46.95833343,PAC_NW
-123.375,47.12500009,PAC_NW
-123.2916667,42.20833362,PAC_NW
-123.2916667,42.29166695,PAC_NW
-123.2916667,42.45833361,PAC_NW
-123.2916667,42.79166693,PAC_NW
-123.2916667,42.95833359,PAC_NW
-123.2916667,43.04166692,PAC_NW
-123.2916667,43.12500025,PAC_NW
-123.2916667,43.20833358,PAC_NW
-123.2916667,43.29166691,PAC_NW
-123.2916667,43.37500024,PAC_NW
-123.2916667,43.45833357,PAC_NW
-123.2916667,43.5416669,PAC_NW
-123.2916667,43.62500023,PAC_NW
-123.2916667,43.87500022,PAC_NW
-123.2916667,43.95833355,PAC_NW
-123.2916667,44.04166688,PAC_NW
-123.2916667,44.12500021,PAC_NW
-123.2916667,44.20833354,PAC_NW
-123.2916667,44.29166687,PAC_NW
-123.2916667,44.3750002,PAC_NW
-123.2916667,44.45833353,PAC_NW
-123.2916667,44.54166686,PAC_NW
-123.2916667,44.62500019,PAC_NW
-123.2916667,44.70833352,PAC_NW
-123.2916667,44.79166685,PAC_NW
-123.2916667,44.87500018,PAC_NW
-123.2916667,44.95833351,PAC_NW
-123.2916667,45.04166684,PAC_NW
-123.2916667,45.12500017,PAC_NW
-123.2916667,45.2083335,PAC_NW
-123.2916667,45.29166683,PAC_NW
-123.2916667,45.37500016,PAC_NW
-123.2916667,45.45833349,PAC_NW
-123.2916667,45.62500015,PAC_NW
-123.2916667,45.79166681,PAC_NW
-123.2916667,45.87500014,PAC_NW
-123.2916667,46.0416668,PAC_NW
-123.2916667,46.12500013,PAC_NW
-123.2916667,46.54166678,PAC_NW
-123.2916667,46.62500011,PAC_NW
-123.2916667,46.70833344,PAC_NW
-123.2916667,46.79166677,PAC_NW
-123.2916667,46.8750001,PAC_NW
-123.2916667,46.95833343,PAC_NW
-123.2083334,39.04166708,CA_REG
-123.2083334,39.12500041,CA_REG
-123.2083334,39.20833374,CA_REG
-123.2083334,39.29166707,CA_REG
-123.2083334,39.79166705,CA_REG
-123.2083334,40.54166702,CA_REG
-123.2083334,42.20833362,PAC_NW
-123.2083334,42.29166695,PAC_NW
-123.2083334,42.45833361,PAC_NW
-123.2083334,42.54166694,PAC_NW
-123.2083334,42.79166693,PAC_NW
-123.2083334,42.87500026,PAC_NW
-123.2083334,42.95833359,PAC_NW
-123.2083334,43.04166692,PAC_NW
-123.2083334,43.12500025,PAC_NW
-123.2083334,43.20833358,PAC_NW
-123.2083334,43.29166691,PAC_NW
-123.2083334,43.37500024,PAC_NW
-123.2083334,43.45833357,PAC_NW
-123.2083334,43.5416669,PAC_NW
-123.2083334,43.62500023,PAC_NW
-123.2083334,43.79166689,PAC_NW
-123.2083334,43.87500022,PAC_NW
-123.2083334,43.95833355,PAC_NW
-123.2083334,44.04166688,PAC_NW
-123.2083334,44.12500021,PAC_NW
-123.2083334,44.20833354,PAC_NW
-123.2083334,44.29166687,PAC_NW
-123.2083334,44.3750002,PAC_NW
-123.2083334,44.45833353,PAC_NW
-123.2083334,44.54166686,PAC_NW
-123.2083334,44.62500019,PAC_NW
-123.2083334,44.70833352,PAC_NW
-123.2083334,44.79166685,PAC_NW
-123.2083334,44.87500018,PAC_NW
-123.2083334,44.95833351,PAC_NW
-123.2083334,45.04166684,PAC_NW
-123.2083334,45.12500017,PAC_NW
-123.2083334,45.2083335,PAC_NW
-123.2083334,45.29166683,PAC_NW
-123.2083334,45.37500016,PAC_NW
-123.2083334,45.45833349,PAC_NW
-123.2083334,45.54166682,PAC_NW
-123.2083334,45.62500015,PAC_NW
-123.2083334,45.70833348,PAC_NW
-123.2083334,45.87500014,PAC_NW
-123.2083334,46.12500013,PAC_NW
-123.2083334,46.20833346,PAC_NW
-123.2083334,46.62500011,PAC_NW
-123.2083334,46.70833344,PAC_NW
-123.2083334,46.79166677,PAC_NW
-123.2083334,46.8750001,PAC_NW
-123.2083334,47.20833342,PAC_NW
-123.2083334,47.29166675,PAC_NW
-123.125,38.95833375,CA_REG
-123.125,39.04166708,CA_REG
-123.125,39.12500041,CA_REG
-123.125,39.29166707,CA_REG
-123.125,39.3750004,CA_REG
-123.125,42.12500029,PAC_NW
-123.125,42.20833362,PAC_NW
-123.125,42.29166695,PAC_NW
-123.125,42.37500028,PAC_NW
-123.125,42.45833361,PAC_NW
-123.125,42.54166694,PAC_NW
-123.125,42.79166693,PAC_NW
-123.125,42.95833359,PAC_NW
-123.125,43.04166692,PAC_NW
-123.125,43.12500025,PAC_NW
-123.125,43.20833358,PAC_NW
-123.125,43.29166691,PAC_NW
-123.125,43.37500024,PAC_NW
-123.125,43.45833357,PAC_NW
-123.125,43.5416669,PAC_NW
-123.125,43.62500023,PAC_NW
-123.125,43.70833356,PAC_NW
-123.125,43.87500022,PAC_NW
-123.125,43.95833355,PAC_NW
-123.125,44.04166688,PAC_NW
-123.125,44.12500021,PAC_NW
-123.125,44.20833354,PAC_NW
-123.125,44.29166687,PAC_NW
-123.125,44.3750002,PAC_NW
-123.125,44.45833353,PAC_NW
-123.125,44.54166686,PAC_NW
-123.125,44.62500019,PAC_NW
-123.125,44.70833352,PAC_NW
-123.125,44.79166685,PAC_NW
-123.125,44.87500018,PAC_NW
-123.125,44.95833351,PAC_NW
-123.125,45.04166684,PAC_NW
-123.125,45.12500017,PAC_NW
-123.125,45.2083335,PAC_NW
-123.125,45.29166683,PAC_NW
-123.125,45.37500016,PAC_NW
-123.125,45.45833349,PAC_NW
-123.125,45.54166682,PAC_NW
-123.125,45.62500015,PAC_NW
-123.125,45.70833348,PAC_NW
-123.125,45.87500014,PAC_NW
-123.125,45.95833347,PAC_NW
-123.125,46.0416668,PAC_NW
-123.125,46.12500013,PAC_NW
-123.125,46.20833346,PAC_NW
-123.125,46.45833345,PAC_NW
-123.125,46.54166678,PAC_NW
-123.125,46.62500011,PAC_NW
-123.125,46.70833344,PAC_NW
-123.125,46.79166677,PAC_NW
-123.125,46.8750001,PAC_NW
-123.125,47.12500009,PAC_NW
-123.125,47.20833342,PAC_NW
-123.125,47.29166675,PAC_NW
-123.0416667,38.70833376,CA_REG
-123.0416667,38.79166709,CA_REG
-123.0416667,38.95833375,CA_REG
-123.0416667,39.04166708,CA_REG
-123.0416667,39.29166707,CA_REG
-123.0416667,42.12500029,PAC_NW
-123.0416667,42.20833362,PAC_NW
-123.0416667,42.37500028,PAC_NW
-123.0416667,42.45833361,PAC_NW
-123.0416667,42.54166694,PAC_NW
-123.0416667,42.95833359,PAC_NW
-123.0416667,43.29166691,PAC_NW
-123.0416667,43.45833357,PAC_NW
-123.0416667,43.62500023,PAC_NW
-123.0416667,43.70833356,PAC_NW
-123.0416667,43.79166689,PAC_NW
-123.0416667,43.87500022,PAC_NW
-123.0416667,43.95833355,PAC_NW
-123.0416667,44.04166688,PAC_NW
-123.0416667,44.12500021,PAC_NW
-123.0416667,44.20833354,PAC_NW
-123.0416667,44.29166687,PAC_NW
-123.0416667,44.3750002,PAC_NW
-123.0416667,44.45833353,PAC_NW
-123.0416667,44.54166686,PAC_NW
-123.0416667,44.62500019,PAC_NW
-123.0416667,44.70833352,PAC_NW
-123.0416667,44.79166685,PAC_NW
-123.0416667,44.87500018,PAC_NW
-123.0416667,44.95833351,PAC_NW
-123.0416667,45.04166684,PAC_NW
-123.0416667,45.12500017,PAC_NW
-123.0416667,45.2083335,PAC_NW
-123.0416667,45.29166683,PAC_NW
-123.0416667,45.37500016,PAC_NW
-123.0416667,45.45833349,PAC_NW
-123.0416667,45.54166682,PAC_NW
-123.0416667,45.62500015,PAC_NW
-123.0416667,45.70833348,PAC_NW
-123.0416667,45.95833347,PAC_NW
-123.0416667,46.12500013,PAC_NW
-123.0416667,46.20833346,PAC_NW
-123.0416667,46.37500012,PAC_NW
-123.0416667,46.45833345,PAC_NW
-123.0416667,46.54166678,PAC_NW
-123.0416667,46.62500011,PAC_NW
-123.0416667,46.70833344,PAC_NW
-123.0416667,46.79166677,PAC_NW
-123.0416667,46.8750001,PAC_NW
-122.9583334,38.5416671,CA_REG
-122.9583334,38.62500043,CA_REG
-122.9583334,38.70833376,CA_REG
-122.9583334,38.79166709,CA_REG
-122.9583334,39.04166708,CA_REG
-122.9583334,39.12500041,CA_REG
-122.9583334,39.20833374,CA_REG
-122.9583334,41.54166698,CA_REG
-122.9583334,41.62500031,CA_REG
-122.9583334,42.29166695,PAC_NW
-122.9583334,42.37500028,PAC_NW
-122.9583334,42.45833361,PAC_NW
-122.9583334,42.54166694,PAC_NW
-122.9583334,42.62500027,PAC_NW
-122.9583334,43.20833358,PAC_NW
-122.9583334,43.70833356,PAC_NW
-122.9583334,43.79166689,PAC_NW
-122.9583334,43.87500022,PAC_NW
-122.9583334,43.95833355,PAC_NW
-122.9583334,44.04166688,PAC_NW
-122.9583334,44.12500021,PAC_NW
-122.9583334,44.29166687,PAC_NW
-122.9583334,44.3750002,PAC_NW
-122.9583334,44.45833353,PAC_NW
-122.9583334,44.54166686,PAC_NW
-122.9583334,44.62500019,PAC_NW
-122.9583334,44.70833352,PAC_NW
-122.9583334,44.79166685,PAC_NW
-122.9583334,44.87500018,PAC_NW
-122.9583334,44.95833351,PAC_NW
-122.9583334,45.04166684,PAC_NW
-122.9583334,45.12500017,PAC_NW
-122.9583334,45.2083335,PAC_NW
-122.9583334,45.29166683,PAC_NW
-122.9583334,45.37500016,PAC_NW
-122.9583334,45.45833349,PAC_NW
-122.9583334,45.54166682,PAC_NW
-122.9583334,45.62500015,PAC_NW
-122.9583334,45.70833348,PAC_NW
-122.9583334,45.95833347,PAC_NW
-122.9583334,46.0416668,PAC_NW
-122.9583334,46.12500013,PAC_NW
-122.9583334,46.20833346,PAC_NW
-122.9583334,46.29166679,PAC_NW
-122.9583334,46.37500012,PAC_NW
-122.9583334,46.45833345,PAC_NW
-122.9583334,46.54166678,PAC_NW
-122.9583334,46.62500011,PAC_NW
-122.9583334,46.70833344,PAC_NW
-122.9583334,46.79166677,PAC_NW
-122.9583334,46.8750001,PAC_NW
-122.9583334,46.95833343,PAC_NW
-122.9583334,47.04166676,PAC_NW
-122.9583334,47.29166675,PAC_NW
-122.875,38.37500044,CA_REG
-122.875,38.45833377,CA_REG
-122.875,38.5416671,CA_REG
-122.875,38.62500043,CA_REG
-122.875,38.70833376,CA_REG
-122.875,38.95833375,CA_REG
-122.875,39.12500041,CA_REG
-122.875,39.20833374,CA_REG
-122.875,41.37500032,CA_REG
-122.875,41.45833365,CA_REG
-122.875,41.54166698,CA_REG
-122.875,41.62500031,CA_REG
-122.875,41.79166697,CA_REG
-122.875,41.8750003,CA_REG
-122.875,42.20833362,PAC_NW
-122.875,42.29166695,PAC_NW
-122.875,42.37500028,PAC_NW
-122.875,42.45833361,PAC_NW
-122.875,42.54166694,PAC_NW
-122.875,42.62500027,PAC_NW
-122.875,42.87500026,PAC_NW
-122.875,43.70833356,PAC_NW
-122.875,43.79166689,PAC_NW
-122.875,43.87500022,PAC_NW
-122.875,43.95833355,PAC_NW
-122.875,44.04166688,PAC_NW
-122.875,44.12500021,PAC_NW
-122.875,44.20833354,PAC_NW
-122.875,44.29166687,PAC_NW
-122.875,44.3750002,PAC_NW
-122.875,44.45833353,PAC_NW
-122.875,44.54166686,PAC_NW
-122.875,44.62500019,PAC_NW
-122.875,44.70833352,PAC_NW
-122.875,44.79166685,PAC_NW
-122.875,44.87500018,PAC_NW
-122.875,44.95833351,PAC_NW
-122.875,45.04166684,PAC_NW
-122.875,45.12500017,PAC_NW
-122.875,45.2083335,PAC_NW
-122.875,45.29166683,PAC_NW
-122.875,45.37500016,PAC_NW
-122.875,45.45833349,PAC_NW
-122.875,45.54166682,PAC_NW
-122.875,45.62500015,PAC_NW
-122.875,45.70833348,PAC_NW
-122.875,45.79166681,PAC_NW
-122.875,45.87500014,PAC_NW
-122.875,45.95833347,PAC_NW
-122.875,46.12500013,PAC_NW
-122.875,46.20833346,PAC_NW
-122.875,46.29166679,PAC_NW
-122.875,46.37500012,PAC_NW
-122.875,46.45833345,PAC_NW
-122.875,46.54166678,PAC_NW
-122.875,46.62500011,PAC_NW
-122.875,46.70833344,PAC_NW
-122.875,46.79166677,PAC_NW
-122.875,46.8750001,PAC_NW
-122.875,46.95833343,PAC_NW
-122.875,47.04166676,PAC_NW
-122.875,47.45833341,PAC_NW
-122.7916667,38.37500044,CA_REG
-122.7916667,38.45833377,CA_REG
-122.7916667,38.5416671,CA_REG
-122.7916667,38.62500043,CA_REG
-122.7916667,38.70833376,CA_REG
-122.7916667,38.87500042,CA_REG
-122.7916667,38.95833375,CA_REG
-122.7916667,39.12500041,CA_REG
-122.7916667,41.29166699,CA_REG
-122.7916667,41.37500032,CA_REG
-122.7916667,41.45833365,CA_REG
-122.7916667,41.54166698,CA_REG
-122.7916667,41.62500031,CA_REG
-122.7916667,42.20833362,PAC_NW
-122.7916667,42.29166695,PAC_NW
-122.7916667,42.37500028,PAC_NW
-122.7916667,42.45833361,PAC_NW
-122.7916667,42.54166694,PAC_NW
-122.7916667,42.62500027,PAC_NW
-122.7916667,43.87500022,PAC_NW
-122.7916667,43.95833355,PAC_NW
-122.7916667,44.04166688,PAC_NW
-122.7916667,44.12500021,PAC_NW
-122.7916667,44.20833354,PAC_NW
-122.7916667,44.29166687,PAC_NW
-122.7916667,44.3750002,PAC_NW
-122.7916667,44.45833353,PAC_NW
-122.7916667,44.54166686,PAC_NW
-122.7916667,44.62500019,PAC_NW
-122.7916667,44.70833352,PAC_NW
-122.7916667,44.79166685,PAC_NW
-122.7916667,44.87500018,PAC_NW
-122.7916667,44.95833351,PAC_NW
-122.7916667,45.04166684,PAC_NW
-122.7916667,45.12500017,PAC_NW
-122.7916667,45.2083335,PAC_NW
-122.7916667,45.29166683,PAC_NW
-122.7916667,45.37500016,PAC_NW
-122.7916667,45.54166682,PAC_NW
-122.7916667,45.70833348,PAC_NW
-122.7916667,45.79166681,PAC_NW
-122.7916667,45.87500014,PAC_NW
-122.7916667,45.95833347,PAC_NW
-122.7916667,46.37500012,PAC_NW
-122.7916667,46.45833345,PAC_NW
-122.7916667,46.54166678,PAC_NW
-122.7916667,46.62500011,PAC_NW
-122.7916667,46.70833344,PAC_NW
-122.7916667,46.79166677,PAC_NW
-122.7916667,46.8750001,PAC_NW
-122.7916667,46.95833343,PAC_NW
-122.7916667,47.45833341,PAC_NW
-122.7083334,38.20833378,CA_REG
-122.7083334,38.29166711,CA_REG
-122.7083334,38.37500044,CA_REG
-122.7083334,38.45833377,CA_REG
-122.7083334,38.5416671,CA_REG
-122.7083334,38.62500043,CA_REG
-122.7083334,38.87500042,CA_REG
-122.7083334,38.95833375,CA_REG
-122.7083334,41.29166699,CA_REG
-122.7083334,41.37500032,CA_REG
-122.7083334,41.54166698,CA_REG
-122.7083334,42.20833362,PAC_NW
-122.7083334,42.29166695,PAC_NW
-122.7083334,42.37500028,PAC_NW
-122.7083334,42.45833361,PAC_NW
-122.7083334,42.54166694,PAC_NW
-122.7083334,42.62500027,PAC_NW
-122.7083334,42.79166693,PAC_NW
-122.7083334,43.95833355,PAC_NW
-122.7083334,44.04166688,PAC_NW
-122.7083334,44.12500021,PAC_NW
-122.7083334,44.29166687,PAC_NW
-122.7083334,44.3750002,PAC_NW
-122.7083334,44.45833353,PAC_NW
-122.7083334,44.54166686,PAC_NW
-122.7083334,44.62500019,PAC_NW
-122.7083334,44.70833352,PAC_NW
-122.7083334,44.79166685,PAC_NW
-122.7083334,44.87500018,PAC_NW
-122.7083334,44.95833351,PAC_NW
-122.7083334,45.04166684,PAC_NW
-122.7083334,45.12500017,PAC_NW
-122.7083334,45.2083335,PAC_NW
-122.7083334,45.29166683,PAC_NW
-122.7083334,45.37500016,PAC_NW
-122.7083334,45.45833349,PAC_NW
-122.7083334,45.70833348,PAC_NW
-122.7083334,45.79166681,PAC_NW
-122.7083334,45.87500014,PAC_NW
-122.7083334,45.95833347,PAC_NW
-122.7083334,46.0416668,PAC_NW
-122.7083334,46.29166679,PAC_NW
-122.7083334,46.45833345,PAC_NW
-122.7083334,46.54166678,PAC_NW
-122.7083334,46.62500011,PAC_NW
-122.7083334,46.8750001,PAC_NW
-122.7083334,47.7083334,PAC_NW
-122.7083334,48.95833335,PAC_NW
-122.625,38.20833378,CA_REG
-122.625,38.29166711,CA_REG
-122.625,38.37500044,CA_REG
-122.625,38.45833377,CA_REG
-122.625,38.5416671,CA_REG
-122.625,38.62500043,CA_REG
-122.625,38.70833376,CA_REG
-122.625,38.79166709,CA_REG
-122.625,38.87500042,CA_REG
-122.625,40.45833369,CA_REG
-122.625,41.37500032,CA_REG
-122.625,41.54166698,CA_REG
-122.625,41.62500031,CA_REG
-122.625,41.70833364,CA_REG
-122.625,41.79166697,CA_REG
-122.625,41.95833363,CA_REG
-122.625,42.04166696,CA_REG
-122.625,42.12500029,PAC_NW
-122.625,42.20833362,PAC_NW
-122.625,42.37500028,PAC_NW
-122.625,42.45833361,PAC_NW
-122.625,43.79166689,PAC_NW
-122.625,44.12500021,PAC_NW
-122.625,44.3750002,PAC_NW
-122.625,44.70833352,PAC_NW
-122.625,44.79166685,PAC_NW
-122.625,44.87500018,PAC_NW
-122.625,44.95833351,PAC_NW
-122.625,45.04166684,PAC_NW
-122.625,45.12500017,PAC_NW
-122.625,45.2083335,PAC_NW
-122.625,45.29166683,PAC_NW
-122.625,45.37500016,PAC_NW
-122.625,45.45833349,PAC_NW
-122.625,45.62500015,PAC_NW
-122.625,45.70833348,PAC_NW
-122.625,45.79166681,PAC_NW
-122.625,45.87500014,PAC_NW
-122.625,45.95833347,PAC_NW
-122.625,46.54166678,PAC_NW
-122.625,46.62500011,PAC_NW
-122.625,46.8750001,PAC_NW
-122.625,46.95833343,PAC_NW
-122.625,47.45833341,PAC_NW
-122.625,47.79166673,PAC_NW
-122.625,48.87500002,PAC_NW
-122.5416667,38.04166712,CA_REG
-122.5416667,38.12500045,CA_REG
-122.5416667,38.20833378,CA_REG
-122.5416667,38.29166711,CA_REG
-122.5416667,38.37500044,CA_REG
-122.5416667,38.45833377,CA_REG
-122.5416667,38.5416671,CA_REG
-122.5416667,38.62500043,CA_REG
-122.5416667,38.70833376,CA_REG
-122.5416667,38.79166709,CA_REG
-122.5416667,39.3750004,CA_REG
-122.5416667,41.45833365,CA_REG
-122.5416667,41.54166698,CA_REG
-122.5416667,41.62500031,CA_REG
-122.5416667,41.70833364,CA_REG
-122.5416667,41.79166697,CA_REG
-122.5416667,41.8750003,CA_REG
-122.5416667,41.95833363,CA_REG
-122.5416667,42.12500029,PAC_NW
-122.5416667,42.37500028,PAC_NW
-122.5416667,42.45833361,PAC_NW
-122.5416667,42.54166694,PAC_NW
-122.5416667,42.7083336,PAC_NW
-122.5416667,44.12500021,PAC_NW
-122.5416667,44.3750002,PAC_NW
-122.5416667,44.79166685,PAC_NW
-122.5416667,45.04166684,PAC_NW
-122.5416667,45.12500017,PAC_NW
-122.5416667,45.2083335,PAC_NW
-122.5416667,45.29166683,PAC_NW
-122.5416667,45.37500016,PAC_NW
-122.5416667,45.45833349,PAC_NW
-122.5416667,45.54166682,PAC_NW
-122.5416667,45.62500015,PAC_NW
-122.5416667,45.70833348,PAC_NW
-122.5416667,45.79166681,PAC_NW
-122.5416667,45.87500014,PAC_NW
-122.5416667,45.95833347,PAC_NW
-122.5416667,46.37500012,PAC_NW
-122.5416667,46.54166678,PAC_NW
-122.5416667,46.62500011,PAC_NW
-122.5416667,46.79166677,PAC_NW
-122.5416667,46.8750001,PAC_NW
-122.5416667,46.95833343,PAC_NW
-122.5416667,47.04166676,PAC_NW
-122.5416667,47.12500009,PAC_NW
-122.5416667,47.79166673,PAC_NW
-122.5416667,48.79166669,PAC_NW
-122.5416667,48.87500002,PAC_NW
-122.4583334,38.20833378,CA_REG
-122.4583334,38.29166711,CA_REG
-122.4583334,38.37500044,CA_REG
-122.4583334,38.45833377,CA_REG
-122.4583334,38.5416671,CA_REG
-122.4583334,38.62500043,CA_REG
-122.4583334,38.70833376,CA_REG
-122.4583334,39.12500041,CA_REG
-122.4583334,39.3750004,CA_REG
-122.4583334,39.87500038,CA_REG
-122.4583334,39.95833371,CA_REG
-122.4583334,40.45833369,CA_REG
-122.4583334,40.54166702,CA_REG
-122.4583334,41.37500032,CA_REG
-122.4583334,41.45833365,CA_REG
-122.4583334,41.54166698,CA_REG
-122.4583334,41.62500031,CA_REG
-122.4583334,41.70833364,CA_REG
-122.4583334,41.79166697,CA_REG
-122.4583334,41.8750003,CA_REG
-122.4583334,42.54166694,PAC_NW
-122.4583334,42.7083336,PAC_NW
-122.4583334,42.79166693,PAC_NW
-122.4583334,43.79166689,PAC_NW
-122.4583334,44.12500021,PAC_NW
-122.4583334,44.3750002,PAC_NW
-122.4583334,44.70833352,PAC_NW
-122.4583334,44.79166685,PAC_NW
-122.4583334,45.12500017,PAC_NW
-122.4583334,45.2083335,PAC_NW
-122.4583334,45.29166683,PAC_NW
